group	fill	colour	x	y	clickSelects
438	#FEF7F9	#CACACA	-34	0.55	16
438	#FEF7F9	#CACACA	-34.45	1	16
419	#FEF7F9	#CACACA	-33.95	1.5	16
419	#FEF7F9	#CACACA	-33.5	1.95	16
419	#FEF7F9	#CACACA	-33.05	1.5	16
419	#FEF7F9	#CACACA	-33.5	1.05	16
419	#FEF7F9	#CACACA	-33.95	1.5	16
410	#FEF7F9	#CACACA	-33.45	2	16
410	#FEF7F9	#CACACA	-33	2.45	16
410	#FEF7F9	#CACACA	-32.55	2	16
410	#FEF7F9	#CACACA	-33	1.55	16
410	#FEF7F9	#CACACA	-33.45	2	16
391	#FEF7F9	#CACACA	-32.95	2.5	16
391	#FEF7F9	#CACACA	-32.5	2.95	16
391	#FEF7F9	#CACACA	-32.05	2.5	16
391	#FEF7F9	#CACACA	-32.5	2.05	16
391	#FEF7F9	#CACACA	-32.95	2.5	16
374	#FEF7F9	#CACACA	-32.45	3	16
374	#FEF7F9	#CACACA	-32	3.45	16
374	#FEF7F9	#CACACA	-31.55	3	16
374	#FEF7F9	#CACACA	-32	2.55	16
374	#FEF7F9	#CACACA	-32.45	3	16
356	#E984AA	#505050	-31.95	3.5	4
356	#E984AA	#505050	-31.5	3.95	4
356	#E984AA	#505050	-31.05	3.5	4
356	#E984AA	#505050	-31.5	3.05	4
356	#E984AA	#505050	-31.95	3.5	4
340	#FFFFFF	#D3D3D3	-31.45	4	10
340	#FFFFFF	#D3D3D3	-31	4.45	10
340	#FFFFFF	#D3D3D3	-30.55	4	10
340	#FFFFFF	#D3D3D3	-31	3.55	10
340	#FFFFFF	#D3D3D3	-31.45	4	10
322	#FFFFFF	#D3D3D3	-30.95	4.5	10
322	#FFFFFF	#D3D3D3	-30.5	4.95	10
322	#FFFFFF	#D3D3D3	-30.05	4.5	10
322	#FFFFFF	#D3D3D3	-30.5	4.05	10
322	#FFFFFF	#D3D3D3	-30.95	4.5	10
306	#FFFFFF	#D3D3D3	-30.45	5	10
306	#FFFFFF	#D3D3D3	-30	5.45	10
306	#FFFFFF	#D3D3D3	-29.55	5	10
306	#FFFFFF	#D3D3D3	-30	4.55	10
306	#FFFFFF	#D3D3D3	-30.45	5	10
284	#FFFFFF	#D3D3D3	-29.95	5.5	29
284	#FFFFFF	#D3D3D3	-29.5	5.95	29
284	#FFFFFF	#D3D3D3	-29.05	5.5	29
284	#FFFFFF	#D3D3D3	-29.5	5.05	29
284	#FFFFFF	#D3D3D3	-29.95	5.5	29
269	#FFFFFF	#D3D3D3	-29.45	6	29
269	#FFFFFF	#D3D3D3	-29	6.45	29
269	#FFFFFF	#D3D3D3	-28.55	6	29
269	#FFFFFF	#D3D3D3	-29	5.55	29
269	#FFFFFF	#D3D3D3	-29.45	6	29
253	#FFFFFF	#D3D3D3	-28.95	6.5	29
253	#FFFFFF	#D3D3D3	-28.5	6.95	29
253	#FFFFFF	#D3D3D3	-28.05	6.5	29
253	#FFFFFF	#D3D3D3	-28.5	6.05	29
253	#FFFFFF	#D3D3D3	-28.95	6.5	29
239	#FFFFFF	#D3D3D3	-28.45	7	29
239	#FFFFFF	#D3D3D3	-28	7.45	29
239	#FFFFFF	#D3D3D3	-27.55	7	29
239	#FFFFFF	#D3D3D3	-28	6.55	29
239	#FFFFFF	#D3D3D3	-28.45	7	29
224	#FFFFFF	#D3D3D3	-27.95	7.5	29
224	#FFFFFF	#D3D3D3	-27.5	7.95	29
224	#FFFFFF	#D3D3D3	-27.05	7.5	29
224	#FFFFFF	#D3D3D3	-27.5	7.05	29
224	#FFFFFF	#D3D3D3	-27.95	7.5	29
211	#FFFFFF	#D3D3D3	-27.45	8	10
211	#FFFFFF	#D3D3D3	-27	8.45	10
211	#FFFFFF	#D3D3D3	-26.55	8	10
211	#FFFFFF	#D3D3D3	-27	7.55	10
211	#FFFFFF	#D3D3D3	-27.45	8	10
197	#FFFFFF	#D3D3D3	-26.95	8.5	10
197	#FFFFFF	#D3D3D3	-26.5	8.95	10
197	#FFFFFF	#D3D3D3	-26.05	8.5	10
197	#FFFFFF	#D3D3D3	-26.5	8.05	10
197	#FFFFFF	#D3D3D3	-26.95	8.5	10
185	#FFFFFF	#D3D3D3	-26.45	9	20
185	#FFFFFF	#D3D3D3	-26	9.45	20
185	#FFFFFF	#D3D3D3	-25.55	9	20
185	#FFFFFF	#D3D3D3	-26	8.55	20
185	#FFFFFF	#D3D3D3	-26.45	9	20
172	#FFFFFF	#D3D3D3	-25.95	9.5	20
172	#FFFFFF	#D3D3D3	-25.5	9.95	20
172	#FFFFFF	#D3D3D3	-25.05	9.5	20
172	#FFFFFF	#D3D3D3	-25.5	9.05	20
172	#FFFFFF	#D3D3D3	-25.95	9.5	20
151	#FFFFFF	#D3D3D3	-25.45	10	20
151	#FFFFFF	#D3D3D3	-25	10.45	20
151	#FFFFFF	#D3D3D3	-24.55	10	20
151	#FFFFFF	#D3D3D3	-25	9.55	20
151	#FFFFFF	#D3D3D3	-25.45	10	20
140	#FFFFFF	#D3D3D3	-24.95	10.5	20
140	#FFFFFF	#D3D3D3	-24.5	10.95	20
140	#FFFFFF	#D3D3D3	-24.05	10.5	20
140	#FFFFFF	#D3D3D3	-24.5	10.05	20
140	#FFFFFF	#D3D3D3	-24.95	10.5	20
437	#E67CA5	#484848	-34.45	0	7
437	#E67CA5	#484848	-34	0.45	7
437	#E67CA5	#484848	-33.55	0	7
437	#E67CA5	#484848	-34	-0.45	7
437	#E67CA5	#484848	-34.45	0	7
418	#E67CA5	#484848	-33.95	0.5	7
418	#E67CA5	#484848	-33.5	0.95	7
418	#E67CA5	#484848	-33.05	0.5	7
418	#E67CA5	#484848	-33.5	0.05	7
418	#E67CA5	#484848	-33.95	0.5	7
400	#E67CA5	#484848	-33.45	1	7
400	#E67CA5	#484848	-33	1.45	7
400	#E67CA5	#484848	-32.55	1	7
400	#E67CA5	#484848	-33	0.55	7
400	#E67CA5	#484848	-33.45	1	7
382	#FEF7F9	#CACACA	-32.95	1.5	16
382	#FEF7F9	#CACACA	-32.5	1.95	16
382	#FEF7F9	#CACACA	-32.05	1.5	16
382	#FEF7F9	#CACACA	-32.5	1.05	16
382	#FEF7F9	#CACACA	-32.95	1.5	16
373	#FEF7F9	#CACACA	-32.45	2	16
373	#FEF7F9	#CACACA	-32	2.45	16
373	#FEF7F9	#CACACA	-31.55	2	16
373	#FEF7F9	#CACACA	-32	1.55	16
373	#FEF7F9	#CACACA	-32.45	2	16
355	#FEF7F9	#CACACA	-31.95	2.5	16
355	#FEF7F9	#CACACA	-31.5	2.95	16
355	#FEF7F9	#CACACA	-31.05	2.5	16
355	#FEF7F9	#CACACA	-31.5	2.05	16
355	#FEF7F9	#CACACA	-31.95	2.5	16
339	#E984AA	#505050	-31.45	3	4
339	#E984AA	#505050	-31	3.45	4
339	#E984AA	#505050	-30.55	3	4
339	#E984AA	#505050	-31	2.55	4
339	#E984AA	#505050	-31.45	3	4
321	#FFFFFF	#D3D3D3	-30.95	3.5	10
321	#FFFFFF	#D3D3D3	-30.5	3.95	10
321	#FFFFFF	#D3D3D3	-30.05	3.5	10
321	#FFFFFF	#D3D3D3	-30.5	3.05	10
321	#FFFFFF	#D3D3D3	-30.95	3.5	10
305	#FFFFFF	#D3D3D3	-30.45	4	10
305	#FFFFFF	#D3D3D3	-30	4.45	10
305	#FFFFFF	#D3D3D3	-29.55	4	10
305	#FFFFFF	#D3D3D3	-30	3.55	10
305	#FFFFFF	#D3D3D3	-30.45	4	10
283	#FFFFFF	#D3D3D3	-29.95	4.5	10
283	#FFFFFF	#D3D3D3	-29.5	4.95	10
283	#FFFFFF	#D3D3D3	-29.05	4.5	10
283	#FFFFFF	#D3D3D3	-29.5	4.05	10
283	#FFFFFF	#D3D3D3	-29.95	4.5	10
268	#FFFFFF	#D3D3D3	-29.45	5	29
268	#FFFFFF	#D3D3D3	-29	5.45	29
268	#FFFFFF	#D3D3D3	-28.55	5	29
268	#FFFFFF	#D3D3D3	-29	4.55	29
268	#FFFFFF	#D3D3D3	-29.45	5	29
252	#FFFFFF	#D3D3D3	-28.95	5.5	29
252	#FFFFFF	#D3D3D3	-28.5	5.95	29
252	#FFFFFF	#D3D3D3	-28.05	5.5	29
252	#FFFFFF	#D3D3D3	-28.5	5.05	29
252	#FFFFFF	#D3D3D3	-28.95	5.5	29
238	#FFFFFF	#D3D3D3	-28.45	6	29
238	#FFFFFF	#D3D3D3	-28	6.45	29
238	#FFFFFF	#D3D3D3	-27.55	6	29
238	#FFFFFF	#D3D3D3	-28	5.55	29
238	#FFFFFF	#D3D3D3	-28.45	6	29
223	#FFFFFF	#D3D3D3	-27.95	6.5	29
223	#FFFFFF	#D3D3D3	-27.5	6.95	29
223	#FFFFFF	#D3D3D3	-27.05	6.5	29
223	#FFFFFF	#D3D3D3	-27.5	6.05	29
223	#FFFFFF	#D3D3D3	-27.95	6.5	29
210	#FFFFFF	#D3D3D3	-27.45	7	29
210	#FFFFFF	#D3D3D3	-27	7.45	29
210	#FFFFFF	#D3D3D3	-26.55	7	29
210	#FFFFFF	#D3D3D3	-27	6.55	29
210	#FFFFFF	#D3D3D3	-27.45	7	29
196	#FFFFFF	#D3D3D3	-26.95	7.5	10
196	#FFFFFF	#D3D3D3	-26.5	7.95	10
196	#FFFFFF	#D3D3D3	-26.05	7.5	10
196	#FFFFFF	#D3D3D3	-26.5	7.05	10
196	#FFFFFF	#D3D3D3	-26.95	7.5	10
184	#FFFFFF	#D3D3D3	-26.45	8	10
184	#FFFFFF	#D3D3D3	-26	8.45	10
184	#FFFFFF	#D3D3D3	-25.55	8	10
184	#FFFFFF	#D3D3D3	-26	7.55	10
184	#FFFFFF	#D3D3D3	-26.45	8	10
171	#FFFFFF	#D3D3D3	-25.95	8.5	20
171	#FFFFFF	#D3D3D3	-25.5	8.95	20
171	#FFFFFF	#D3D3D3	-25.05	8.5	20
171	#FFFFFF	#D3D3D3	-25.5	8.05	20
171	#FFFFFF	#D3D3D3	-25.95	8.5	20
160	#FFFFFF	#D3D3D3	-25.45	9	20
160	#FFFFFF	#D3D3D3	-25	9.45	20
160	#FFFFFF	#D3D3D3	-24.55	9	20
160	#FFFFFF	#D3D3D3	-25	8.55	20
160	#FFFFFF	#D3D3D3	-25.45	9	20
148	#FFFFFF	#D3D3D3	-24.95	9.5	20
148	#FFFFFF	#D3D3D3	-24.5	9.95	20
148	#FFFFFF	#D3D3D3	-24.05	9.5	20
148	#FFFFFF	#D3D3D3	-24.5	9.05	20
148	#FFFFFF	#D3D3D3	-24.95	9.5	20
129	#FFFFFF	#D3D3D3	-24.45	10	20
129	#FFFFFF	#D3D3D3	-24	10.45	20
129	#FFFFFF	#D3D3D3	-23.55	10	20
129	#FFFFFF	#D3D3D3	-24	9.55	20
129	#FFFFFF	#D3D3D3	-24.45	10	20
399	#E67CA5	#484848	-33.45	0	7
399	#E67CA5	#484848	-33	0.45	7
399	#E67CA5	#484848	-32.55	0	7
399	#E67CA5	#484848	-33	-0.45	7
399	#E67CA5	#484848	-33.45	0	7
381	#E67CA5	#484848	-32.95	0.5	7
381	#E67CA5	#484848	-32.5	0.95	7
381	#E67CA5	#484848	-32.05	0.5	7
381	#E67CA5	#484848	-32.5	0.05	7
381	#E67CA5	#484848	-32.95	0.5	7
364	#FEF7F9	#CACACA	-32.45	1	16
364	#FEF7F9	#CACACA	-32	1.45	16
364	#FEF7F9	#CACACA	-31.55	1	16
364	#FEF7F9	#CACACA	-32	0.55	16
364	#FEF7F9	#CACACA	-32.45	1	16
347	#FEF7F9	#CACACA	-31.95	1.5	16
347	#FEF7F9	#CACACA	-31.5	1.95	16
347	#FEF7F9	#CACACA	-31.05	1.5	16
347	#FEF7F9	#CACACA	-31.5	1.05	16
347	#FEF7F9	#CACACA	-31.95	1.5	16
338	#E984AA	#505050	-31.45	2	4
338	#E984AA	#505050	-31	2.45	4
338	#E984AA	#505050	-30.55	2	4
338	#E984AA	#505050	-31	1.55	4
338	#E984AA	#505050	-31.45	2	4
320	#E984AA	#505050	-30.95	2.5	4
320	#E984AA	#505050	-30.5	2.95	4
320	#E984AA	#505050	-30.05	2.5	4
320	#E984AA	#505050	-30.5	2.05	4
320	#E984AA	#505050	-30.95	2.5	4
304	#FFFFFF	#D3D3D3	-30.45	3	10
304	#FFFFFF	#D3D3D3	-30	3.45	10
304	#FFFFFF	#D3D3D3	-29.55	3	10
304	#FFFFFF	#D3D3D3	-30	2.55	10
304	#FFFFFF	#D3D3D3	-30.45	3	10
282	#FFFFFF	#D3D3D3	-29.95	3.5	10
282	#FFFFFF	#D3D3D3	-29.5	3.95	10
282	#FFFFFF	#D3D3D3	-29.05	3.5	10
282	#FFFFFF	#D3D3D3	-29.5	3.05	10
282	#FFFFFF	#D3D3D3	-29.95	3.5	10
267	#FFFFFF	#D3D3D3	-29.45	4	10
267	#FFFFFF	#D3D3D3	-29	4.45	10
267	#FFFFFF	#D3D3D3	-28.55	4	10
267	#FFFFFF	#D3D3D3	-29	3.55	10
267	#FFFFFF	#D3D3D3	-29.45	4	10
251	#FFFFFF	#D3D3D3	-28.95	4.5	10
251	#FFFFFF	#D3D3D3	-28.5	4.95	10
251	#FFFFFF	#D3D3D3	-28.05	4.5	10
251	#FFFFFF	#D3D3D3	-28.5	4.05	10
251	#FFFFFF	#D3D3D3	-28.95	4.5	10
237	#FFFFFF	#D3D3D3	-28.45	5	10
237	#FFFFFF	#D3D3D3	-28	5.45	10
237	#FFFFFF	#D3D3D3	-27.55	5	10
237	#FFFFFF	#D3D3D3	-28	4.55	10
237	#FFFFFF	#D3D3D3	-28.45	5	10
222	#FFFFFF	#D3D3D3	-27.95	5.5	10
222	#FFFFFF	#D3D3D3	-27.5	5.95	10
222	#FFFFFF	#D3D3D3	-27.05	5.5	10
222	#FFFFFF	#D3D3D3	-27.5	5.05	10
222	#FFFFFF	#D3D3D3	-27.95	5.5	10
209	#FFFFFF	#D3D3D3	-27.45	6	10
209	#FFFFFF	#D3D3D3	-27	6.45	10
209	#FFFFFF	#D3D3D3	-26.55	6	10
209	#FFFFFF	#D3D3D3	-27	5.55	10
209	#FFFFFF	#D3D3D3	-27.45	6	10
195	#FFFFFF	#D3D3D3	-26.95	6.5	10
195	#FFFFFF	#D3D3D3	-26.5	6.95	10
195	#FFFFFF	#D3D3D3	-26.05	6.5	10
195	#FFFFFF	#D3D3D3	-26.5	6.05	10
195	#FFFFFF	#D3D3D3	-26.95	6.5	10
183	#FFFFFF	#D3D3D3	-26.45	7	10
183	#FFFFFF	#D3D3D3	-26	7.45	10
183	#FFFFFF	#D3D3D3	-25.55	7	10
183	#FFFFFF	#D3D3D3	-26	6.55	10
183	#FFFFFF	#D3D3D3	-26.45	7	10
170	#FFFFFF	#D3D3D3	-25.95	7.5	10
170	#FFFFFF	#D3D3D3	-25.5	7.95	10
170	#FFFFFF	#D3D3D3	-25.05	7.5	10
170	#FFFFFF	#D3D3D3	-25.5	7.05	10
170	#FFFFFF	#D3D3D3	-25.95	7.5	10
159	#FFFFFF	#D3D3D3	-25.45	8	20
159	#FFFFFF	#D3D3D3	-25	8.45	20
159	#FFFFFF	#D3D3D3	-24.55	8	20
159	#FFFFFF	#D3D3D3	-25	7.55	20
159	#FFFFFF	#D3D3D3	-25.45	8	20
147	#FFFFFF	#D3D3D3	-24.95	8.5	20
147	#FFFFFF	#D3D3D3	-24.5	8.95	20
147	#FFFFFF	#D3D3D3	-24.05	8.5	20
147	#FFFFFF	#D3D3D3	-24.5	8.05	20
147	#FFFFFF	#D3D3D3	-24.95	8.5	20
137	#FFFFFF	#D3D3D3	-24.45	9	20
137	#FFFFFF	#D3D3D3	-24	9.45	20
137	#FFFFFF	#D3D3D3	-23.55	9	20
137	#FFFFFF	#D3D3D3	-24	8.55	20
137	#FFFFFF	#D3D3D3	-24.45	9	20
126	#FFFFFF	#D3D3D3	-23.95	9.5	20
126	#FFFFFF	#D3D3D3	-23.5	9.95	20
126	#FFFFFF	#D3D3D3	-23.05	9.5	20
126	#FFFFFF	#D3D3D3	-23.5	9.05	20
126	#FFFFFF	#D3D3D3	-23.95	9.5	20
363	#E67CA5	#484848	-32.45	0	7
363	#E67CA5	#484848	-32	0.45	7
363	#E67CA5	#484848	-31.55	0	7
363	#E67CA5	#484848	-32	-0.45	7
363	#E67CA5	#484848	-32.45	0	7
346	#E67CA5	#484848	-31.95	0.5	7
346	#E67CA5	#484848	-31.5	0.95	7
346	#E67CA5	#484848	-31.05	0.5	7
346	#E67CA5	#484848	-31.5	0.05	7
346	#E67CA5	#484848	-31.95	0.5	7
329	#FEF7F9	#CACACA	-31.45	1	16
329	#FEF7F9	#CACACA	-31	1.45	16
329	#FEF7F9	#CACACA	-30.55	1	16
329	#FEF7F9	#CACACA	-31	0.55	16
329	#FEF7F9	#CACACA	-31.45	1	16
312	#FEF7F9	#CACACA	-30.95	1.5	16
312	#FEF7F9	#CACACA	-30.5	1.95	16
312	#FEF7F9	#CACACA	-30.05	1.5	16
312	#FEF7F9	#CACACA	-30.5	1.05	16
312	#FEF7F9	#CACACA	-30.95	1.5	16
303	#E984AA	#505050	-30.45	2	4
303	#E984AA	#505050	-30	2.45	4
303	#E984AA	#505050	-29.55	2	4
303	#E984AA	#505050	-30	1.55	4
303	#E984AA	#505050	-30.45	2	4
281	#E984AA	#505050	-29.95	2.5	4
281	#E984AA	#505050	-29.5	2.95	4
281	#E984AA	#505050	-29.05	2.5	4
281	#E984AA	#505050	-29.5	2.05	4
281	#E984AA	#505050	-29.95	2.5	4
266	#E984AA	#505050	-29.45	3	4
266	#E984AA	#505050	-29	3.45	4
266	#E984AA	#505050	-28.55	3	4
266	#E984AA	#505050	-29	2.55	4
266	#E984AA	#505050	-29.45	3	4
250	#E984AA	#505050	-28.95	3.5	4
250	#E984AA	#505050	-28.5	3.95	4
250	#E984AA	#505050	-28.05	3.5	4
250	#E984AA	#505050	-28.5	3.05	4
250	#E984AA	#505050	-28.95	3.5	4
236	#E984AA	#505050	-28.45	4	4
236	#E984AA	#505050	-28	4.45	4
236	#E984AA	#505050	-27.55	4	4
236	#E984AA	#505050	-28	3.55	4
236	#E984AA	#505050	-28.45	4	4
221	#E984AA	#505050	-27.95	4.5	4
221	#E984AA	#505050	-27.5	4.95	4
221	#E984AA	#505050	-27.05	4.5	4
221	#E984AA	#505050	-27.5	4.05	4
221	#E984AA	#505050	-27.95	4.5	4
208	#E984AA	#505050	-27.45	5	4
208	#E984AA	#505050	-27	5.45	4
208	#E984AA	#505050	-26.55	5	4
208	#E984AA	#505050	-27	4.55	4
208	#E984AA	#505050	-27.45	5	4
194	#E984AA	#505050	-26.95	5.5	4
194	#E984AA	#505050	-26.5	5.95	4
194	#E984AA	#505050	-26.05	5.5	4
194	#E984AA	#505050	-26.5	5.05	4
194	#E984AA	#505050	-26.95	5.5	4
182	#E984AA	#505050	-26.45	6	4
182	#E984AA	#505050	-26	6.45	4
182	#E984AA	#505050	-25.55	6	4
182	#E984AA	#505050	-26	5.55	4
182	#E984AA	#505050	-26.45	6	4
169	#FFFFFF	#D3D3D3	-25.95	6.5	10
169	#FFFFFF	#D3D3D3	-25.5	6.95	10
169	#FFFFFF	#D3D3D3	-25.05	6.5	10
169	#FFFFFF	#D3D3D3	-25.5	6.05	10
169	#FFFFFF	#D3D3D3	-25.95	6.5	10
158	#FFFFFF	#D3D3D3	-25.45	7	10
158	#FFFFFF	#D3D3D3	-25	7.45	10
158	#FFFFFF	#D3D3D3	-24.55	7	10
158	#FFFFFF	#D3D3D3	-25	6.55	10
158	#FFFFFF	#D3D3D3	-25.45	7	10
146	#FFFFFF	#D3D3D3	-24.95	7.5	20
146	#FFFFFF	#D3D3D3	-24.5	7.95	20
146	#FFFFFF	#D3D3D3	-24.05	7.5	20
146	#FFFFFF	#D3D3D3	-24.5	7.05	20
146	#FFFFFF	#D3D3D3	-24.95	7.5	20
136	#FFFFFF	#D3D3D3	-24.45	8	20
136	#FFFFFF	#D3D3D3	-24	8.45	20
136	#FFFFFF	#D3D3D3	-23.55	8	20
136	#FFFFFF	#D3D3D3	-24	7.55	20
136	#FFFFFF	#D3D3D3	-24.45	8	20
125	#FFFFFF	#D3D3D3	-23.95	8.5	20
125	#FFFFFF	#D3D3D3	-23.5	8.95	20
125	#FFFFFF	#D3D3D3	-23.05	8.5	20
125	#FFFFFF	#D3D3D3	-23.5	8.05	20
125	#FFFFFF	#D3D3D3	-23.95	8.5	20
116	#FFFFFF	#D3D3D3	-23.45	9	20
116	#FFFFFF	#D3D3D3	-23	9.45	20
116	#FFFFFF	#D3D3D3	-22.55	9	20
116	#FFFFFF	#D3D3D3	-23	8.55	20
116	#FFFFFF	#D3D3D3	-23.45	9	20
328	#E67CA5	#484848	-31.45	0	7
328	#E67CA5	#484848	-31	0.45	7
328	#E67CA5	#484848	-30.55	0	7
328	#E67CA5	#484848	-31	-0.45	7
328	#E67CA5	#484848	-31.45	0	7
311	#E67CA5	#484848	-30.95	0.5	7
311	#E67CA5	#484848	-30.5	0.95	7
311	#E67CA5	#484848	-30.05	0.5	7
311	#E67CA5	#484848	-30.5	0.05	7
311	#E67CA5	#484848	-30.95	0.5	7
295	#E67CA5	#484848	-30.45	1	7
295	#E67CA5	#484848	-30	1.45	7
295	#E67CA5	#484848	-29.55	1	7
295	#E67CA5	#484848	-30	0.55	7
295	#E67CA5	#484848	-30.45	1	7
274	#E984AA	#505050	-29.95	1.5	4
274	#E984AA	#505050	-29.5	1.95	4
274	#E984AA	#505050	-29.05	1.5	4
274	#E984AA	#505050	-29.5	1.05	4
274	#E984AA	#505050	-29.95	1.5	4
265	#E984AA	#505050	-29.45	2	4
265	#E984AA	#505050	-29	2.45	4
265	#E984AA	#505050	-28.55	2	4
265	#E984AA	#505050	-29	1.55	4
265	#E984AA	#505050	-29.45	2	4
249	#E984AA	#505050	-28.95	2.5	4
249	#E984AA	#505050	-28.5	2.95	4
249	#E984AA	#505050	-28.05	2.5	4
249	#E984AA	#505050	-28.5	2.05	4
249	#E984AA	#505050	-28.95	2.5	4
235	#E984AA	#505050	-28.45	3	4
235	#E984AA	#505050	-28	3.45	4
235	#E984AA	#505050	-27.55	3	4
235	#E984AA	#505050	-28	2.55	4
235	#E984AA	#505050	-28.45	3	4
220	#E984AA	#505050	-27.95	3.5	4
220	#E984AA	#505050	-27.5	3.95	4
220	#E984AA	#505050	-27.05	3.5	4
220	#E984AA	#505050	-27.5	3.05	4
220	#E984AA	#505050	-27.95	3.5	4
207	#E984AA	#505050	-27.45	4	4
207	#E984AA	#505050	-27	4.45	4
207	#E984AA	#505050	-26.55	4	4
207	#E984AA	#505050	-27	3.55	4
207	#E984AA	#505050	-27.45	4	4
193	#E984AA	#505050	-26.95	4.5	4
193	#E984AA	#505050	-26.5	4.95	4
193	#E984AA	#505050	-26.05	4.5	4
193	#E984AA	#505050	-26.5	4.05	4
193	#E984AA	#505050	-26.95	4.5	4
181	#E984AA	#505050	-26.45	5	4
181	#E984AA	#505050	-26	5.45	4
181	#E984AA	#505050	-25.55	5	4
181	#E984AA	#505050	-26	4.55	4
181	#E984AA	#505050	-26.45	5	4
168	#E984AA	#505050	-25.95	5.5	4
168	#E984AA	#505050	-25.5	5.95	4
168	#E984AA	#505050	-25.05	5.5	4
168	#E984AA	#505050	-25.5	5.05	4
168	#E984AA	#505050	-25.95	5.5	4
157	#FFFFFF	#D3D3D3	-25.45	6	10
157	#FFFFFF	#D3D3D3	-25	6.45	10
157	#FFFFFF	#D3D3D3	-24.55	6	10
157	#FFFFFF	#D3D3D3	-25	5.55	10
157	#FFFFFF	#D3D3D3	-25.45	6	10
145	#FFFFFF	#D3D3D3	-24.95	6.5	10
145	#FFFFFF	#D3D3D3	-24.5	6.95	10
145	#FFFFFF	#D3D3D3	-24.05	6.5	10
145	#FFFFFF	#D3D3D3	-24.5	6.05	10
145	#FFFFFF	#D3D3D3	-24.95	6.5	10
135	#FFFFFF	#D3D3D3	-24.45	7	20
135	#FFFFFF	#D3D3D3	-24	7.45	20
135	#FFFFFF	#D3D3D3	-23.55	7	20
135	#FFFFFF	#D3D3D3	-24	6.55	20
135	#FFFFFF	#D3D3D3	-24.45	7	20
124	#FFFFFF	#D3D3D3	-23.95	7.5	20
124	#FFFFFF	#D3D3D3	-23.5	7.95	20
124	#FFFFFF	#D3D3D3	-23.05	7.5	20
124	#FFFFFF	#D3D3D3	-23.5	7.05	20
124	#FFFFFF	#D3D3D3	-23.95	7.5	20
115	#FFFFFF	#D3D3D3	-23.45	8	20
115	#FFFFFF	#D3D3D3	-23	8.45	20
115	#FFFFFF	#D3D3D3	-22.55	8	20
115	#FFFFFF	#D3D3D3	-23	7.55	20
115	#FFFFFF	#D3D3D3	-23.45	8	20
106	#FFFFFF	#D3D3D3	-22.95	8.5	20
106	#FFFFFF	#D3D3D3	-22.5	8.95	20
106	#FFFFFF	#D3D3D3	-22.05	8.5	20
106	#FFFFFF	#D3D3D3	-22.5	8.05	20
106	#FFFFFF	#D3D3D3	-22.95	8.5	20
294	#E67CA5	#484848	-30.45	0	7
294	#E67CA5	#484848	-30	0.45	7
294	#E67CA5	#484848	-29.55	0	7
294	#E67CA5	#484848	-30	-0.45	7
294	#E67CA5	#484848	-30.45	0	7
273	#E67CA5	#484848	-29.95	0.5	7
273	#E67CA5	#484848	-29.5	0.95	7
273	#E67CA5	#484848	-29.05	0.5	7
273	#E67CA5	#484848	-29.5	0.05	7
273	#E67CA5	#484848	-29.95	0.5	7
258	#E984AA	#505050	-29.45	1	4
258	#E984AA	#505050	-29	1.45	4
258	#E984AA	#505050	-28.55	1	4
258	#E984AA	#505050	-29	0.55	4
258	#E984AA	#505050	-29.45	1	4
243	#E984AA	#505050	-28.95	1.5	4
243	#E984AA	#505050	-28.5	1.95	4
243	#E984AA	#505050	-28.05	1.5	4
243	#E984AA	#505050	-28.5	1.05	4
243	#E984AA	#505050	-28.95	1.5	4
234	#E984AA	#505050	-28.45	2	4
234	#E984AA	#505050	-28	2.45	4
234	#E984AA	#505050	-27.55	2	4
234	#E984AA	#505050	-28	1.55	4
234	#E984AA	#505050	-28.45	2	4
219	#E984AA	#505050	-27.95	2.5	4
219	#E984AA	#505050	-27.5	2.95	4
219	#E984AA	#505050	-27.05	2.5	4
219	#E984AA	#505050	-27.5	2.05	4
219	#E984AA	#505050	-27.95	2.5	4
206	#E984AA	#505050	-27.45	3	4
206	#E984AA	#505050	-27	3.45	4
206	#E984AA	#505050	-26.55	3	4
206	#E984AA	#505050	-27	2.55	4
206	#E984AA	#505050	-27.45	3	4
192	#E984AA	#505050	-26.95	3.5	4
192	#E984AA	#505050	-26.5	3.95	4
192	#E984AA	#505050	-26.05	3.5	4
192	#E984AA	#505050	-26.5	3.05	4
192	#E984AA	#505050	-26.95	3.5	4
180	#E984AA	#505050	-26.45	4	4
180	#E984AA	#505050	-26	4.45	4
180	#E984AA	#505050	-25.55	4	4
180	#E984AA	#505050	-26	3.55	4
180	#E984AA	#505050	-26.45	4	4
167	#E984AA	#505050	-25.95	4.5	4
167	#E984AA	#505050	-25.5	4.95	4
167	#E984AA	#505050	-25.05	4.5	4
167	#E984AA	#505050	-25.5	4.05	4
167	#E984AA	#505050	-25.95	4.5	4
156	#F4B3C9	#7E7E7E	-25.45	5	35
156	#F4B3C9	#7E7E7E	-25	5.45	35
156	#F4B3C9	#7E7E7E	-24.55	5	35
156	#F4B3C9	#7E7E7E	-25	4.55	35
156	#F4B3C9	#7E7E7E	-25.45	5	35
144	#FFFFFF	#D3D3D3	-24.95	5.5	10
144	#FFFFFF	#D3D3D3	-24.5	5.95	10
144	#FFFFFF	#D3D3D3	-24.05	5.5	10
144	#FFFFFF	#D3D3D3	-24.5	5.05	10
